# mirror design exported by jaxmirror
# angle of incidence: 0 deg
# phase convention sign: +1
# incident medium: Air (n=1)
# layer 1: main/Si/Franta-20C, thickness 100000 nm
# substrate: main/Si/Franta-20C
# tabulated-data smoothing: sigma = 0.5 nm
# columns: wavelength_nm, R_s, R_p, phase_s_rad, phase_p_rad, GDD_s_fs2, GDD_p_fs2
6.368500000000000227e+01,9.081370625601727087e-02,9.081370625601727087e-02,-3.369524492151893535e-01,2.804640204374603929e+00,-2.748742302398449536e-02,-2.748742302398449536e-02
6.428000000000000114e+01,9.716222362718256178e-02,9.716222362718256178e-02,-3.483093741793940601e-01,2.793283279410399000e+00,-3.176092905717251696e-02,-3.176092905717251696e-02
6.487500000000000000e+01,1.037522942415677329e-01,1.037522942415677329e-01,-3.617731264057847951e-01,2.779819527184008265e+00,-3.620423573672607032e-02,-3.620423573672607032e-02
6.546999999999999886e+01,1.105517335235779025e-01,1.105517335235779025e-01,-3.774666712360583154e-01,2.764125982353734745e+00,-3.249460598880322265e-02,-3.249460598880322265e-02
6.606499999999999773e+01,1.175677214540916810e-01,1.175677214540916810e-01,-3.950802177946773908e-01,2.746512435795115614e+00,-2.728220749460424574e-02,-2.728220749460424574e-02
6.665999999999999659e+01,1.248261347890718964e-01,1.248261347890718964e-01,-4.141634058996471190e-01,2.727429247690146052e+00,-2.196942459781158624e-02,-2.196942459781158624e-02
6.725499999999999545e+01,1.323555919096059130e-01,1.323555919096059130e-01,-4.342951860311645151e-01,2.707297467558628767e+00,-1.653514009540703669e-02,-1.653514009540703669e-02
6.785000000000000853e+01,1.401868661117986747e-01,1.401868661117986747e-01,-4.550810510303257561e-01,2.686511602559467526e+00,-1.096899207893026543e-02,-1.096899207893026543e-02
6.844500000000000739e+01,1.483525612450231901e-01,1.483525612450231901e-01,-4.761508499711152864e-01,2.665441803618677774e+00,-5.268081467491781376e-03,-5.268081467491781376e-03
6.904000000000000625e+01,1.568870407836285841e-01,1.568870407836285841e-01,-4.971572204804162731e-01,2.644435433109376898e+00,5.662096450066169372e-04,5.662096450066169372e-04
6.963500000000000512e+01,1.658266336606291080e-01,1.658266336606291080e-01,-5.177743685108500138e-01,2.623818285078943102e+00,6.531141229536740166e-03,6.531141229536740166e-03
7.023000000000000398e+01,1.752101391520564655e-01,1.752101391520564655e-01,-5.376969887616379618e-01,2.603895664828155265e+00,1.262515761816358599e-02,1.262515761816358599e-02
7.082500000000000284e+01,1.850796512412460071e-01,1.850796512412460071e-01,-5.566392134131482594e-01,2.584953440176644968e+00,1.794200401112501855e-02,1.794200401112501855e-02
7.142000000000000171e+01,1.954710548658167291e-01,1.954710548658167291e-01,-5.744663336822045663e-01,2.567126319907588439e+00,1.082608556671856188e-02,1.082608556671856188e-02
7.201500000000000057e+01,2.063882713076247988e-01,2.063882713076247988e-01,-5.914796465782192758e-01,2.550113007011574062e+00,3.560917321743878317e-03,3.560917321743878317e-03
7.261000000000001364e+01,2.178265535036971179e-01,2.178265535036971179e-01,-6.080483712695567977e-01,2.533544282320236540e+00,-3.859686431026446065e-03,-3.859686431026446065e-03
7.320499999999999829e+01,2.297779573880665838e-01,2.297779573880665838e-01,-6.245199996893950889e-01,2.517072653900398027e+00,-1.144125277517199328e-02,-1.144125277517199328e-02
7.380000000000001137e+01,2.422302648162232563e-01,2.422302648162232563e-01,-6.412216997638351401e-01,2.500370953825957976e+00,-1.918613227929860318e-02,-1.918613227929860318e-02
7.439499999999999602e+01,2.551660243127640282e-01,2.551660243127640282e-01,-6.584614867734009946e-01,2.483131166816392454e+00,-2.709122439601661589e-02,-2.709122439601661589e-02
7.499000000000000909e+01,2.685617255351906429e-01,2.685617255351906429e-01,-6.765291002716170565e-01,2.465063553318176393e+00,-3.514575648662456031e-02,-3.514575648662456031e-02
7.558499999999999375e+01,2.823871287813811137e-01,2.823871287813811137e-01,-6.956965417574454413e-01,2.445896111832347675e+00,-4.332899215002404547e-02,-4.332899215002404547e-02
7.618000000000000682e+01,2.966047760019328017e-01,2.966047760019328017e-01,-7.162182383773084693e-01,2.425374415212484536e+00,-5.160780845372905240e-02,-5.160780845372905240e-02
7.677499999999999147e+01,3.111695063735956945e-01,3.111695063735956945e-01,-7.383286928985606234e-01,2.403263960691232715e+00,-5.562213922016037010e-02,-5.562213922016037010e-02
7.737000000000000455e+01,3.260098707006385266e-01,3.260098707006385266e-01,-7.620614952244291196e-01,2.379531158365363996e+00,-4.866587290875375171e-02,-4.866587290875375171e-02
7.796500000000000341e+01,3.410112884667944044e-01,3.410112884667944044e-01,-7.871254457474403665e-01,2.354467207842352749e+00,-4.150295569034511550e-02,-4.150295569034511550e-02
7.856000000000001648e+01,3.560437644739927188e-01,3.560437644739927188e-01,-8.132105098830635370e-01,2.328382143706729579e+00,-3.415579112174982335e-02,-3.415579112174982335e-02
7.915500000000001535e+01,3.709663601895319407e-01,3.709663601895319407e-01,-8.400218926716477297e-01,2.301570760918145719e+00,-2.664572415565032854e-02,-2.664572415565032854e-02
7.975000000000001421e+01,3.856290265093671454e-01,3.856290265093671454e-01,-8.672800293179432352e-01,2.274312624271849881e+00,-1.899354662003632788e-02,-1.899354662003632788e-02
8.034499999999999886e+01,3.998749073923020259e-01,3.998749073923020259e-01,-8.947204996163039548e-01,2.246872153973489272e+00,-1.121950900805288379e-02,-1.121950900805288379e-02
8.094000000000001194e+01,4.135429797509022620e-01,4.135429797509022620e-01,-9.220938771733681039e-01,2.219498776416425123e+00,-3.342894433356353740e-03,-3.342894433356353740e-03
8.153499999999999659e+01,4.264708727506151265e-01,4.264708727506151265e-01,-9.491655103720191278e-01,2.192427143217773988e+00,4.618782520436713786e-03,4.618782520436713786e-03
8.213000000000000966e+01,4.384977011969909966e-01,4.384977011969909966e-01,-9.757152228366695601e-01,2.165877430753123889e+00,1.265086596395740941e-02,1.265086596395740941e-02
8.272500000000000853e+01,4.494724408973879148e-01,4.494724408973879148e-01,-1.001542380855948045e+00,2.140050272733845294e+00,1.590280191600460663e-02,1.590280191600460663e-02
8.332000000000000739e+01,4.593815584352441972e-01,4.593815584352441972e-01,-1.026582384962526850e+00,2.115010268627266488e+00,1.435676755229116537e-02,1.435676755229116537e-02
8.391500000000000625e+01,4.683531095831616753e-01,4.683531095831616753e-01,-1.050895589472519820e+00,2.090697064117273296e+00,1.281376919194967406e-02,1.281376919194967406e-02
8.451000000000000512e+01,4.765316261692221778e-01,4.765316261692221778e-01,-1.074543950087414768e+00,2.067048703502378348e+00,1.127725711769072582e-02,1.127725711769072582e-02
8.510500000000000398e+01,4.840691817435056610e-01,4.840691817435056610e-01,-1.097585696418802215e+00,2.044006957170990901e+00,9.751737266014455160e-03,9.751737266014455160e-03
8.570000000000000284e+01,4.911225931774353959e-01,4.911225931774353959e-01,-1.120075441839654795e+00,2.021517211750138543e+00,8.241075829257003826e-03,8.241075829257003826e-03
8.629500000000000171e+01,4.978512099895480159e-01,4.978512099895480159e-01,-1.142064307698739567e+00,1.999528345891053771e+00,6.747003775123423461e-03,6.747003775123423461e-03
8.689000000000000057e+01,5.044152674593043173e-01,5.044152674593043173e-01,-1.163600093092277410e+00,1.977992560497515928e+00,5.267791642237643242e-03,5.267791642237643242e-03
8.748499999999999943e+01,5.109747649082818644e-01,5.109747649082818644e-01,-1.184727511976583214e+00,1.956865141613209902e+00,3.797080241497594044e-03,3.797080241497594044e-03
8.807999999999999829e+01,5.176888217408032178e-01,5.176888217408032178e-01,-1.205488511787344619e+00,1.936104141802448719e+00,2.322864903222474683e-03,2.322864903222474683e-03
8.867500000000001137e+01,5.246984411741039134e-01,5.246984411741039134e-01,-1.225921490476032272e+00,1.915671163113761066e+00,1.504062057509701882e-03,1.504062057509701882e-03
8.927000000000001023e+01,5.319789461659276686e-01,5.319789461659276686e-01,-1.246051674006604104e+00,1.895540979583189234e+00,9.236303772556827933e-04,9.236303772556827933e-04
8.986500000000000909e+01,5.394134506683948560e-01,5.394134506683948560e-01,-1.265897124386184069e+00,1.875695529203609269e+00,3.309810055168302596e-04,3.309810055168302596e-04
9.046000000000000796e+01,5.468847984660079042e-01,5.468847984660079042e-01,-1.285475136591242240e+00,1.856117516998551098e+00,-2.614757019657206849e-04,-2.614757019657206849e-04
9.105500000000000682e+01,5.542766906403121530e-01,5.542766906403121530e-01,-1.304802107570147029e+00,1.836790546019646309e+00,-8.459500780756940659e-04,-8.459500780756940659e-04
9.165000000000000568e+01,5.614740073643528229e-01,5.614740073643528229e-01,-1.323893441213793043e+00,1.817699212376000295e+00,-1.419553375895056665e-03,-1.419553375895056665e-03
9.224500000000000455e+01,5.683633320236884945e-01,5.683633320236884945e-01,-1.342763553736966653e+00,1.798829099852826685e+00,-1.984514576490045094e-03,-1.984514576490045094e-03
9.284000000000000341e+01,5.748336509046871878e-01,5.748336509046871878e-01,-1.361425969788978341e+00,1.780166683800814997e+00,-2.548342155016818707e-03,-2.548342155016818707e-03
9.343500000000000227e+01,5.807771998106998623e-01,5.807771998106998623e-01,-1.379893499423530567e+00,1.761699154166262771e+00,-3.123937874649494999e-03,-3.123937874649494999e-03
9.403000000000000114e+01,5.860904271076903260e-01,5.860904271076903260e-01,-1.398178486098889728e+00,1.743414167490903388e+00,-3.729666810663297746e-03,-3.729666810663297746e-03
9.462500000000001421e+01,5.906984754673073601e-01,5.906984754673073601e-01,-1.416286766564774258e+00,1.725305887025018858e+00,-1.621108405980603530e-03,-1.621108405980603530e-03
9.521999999999999886e+01,5.946449566220328720e-01,5.946449566220328720e-01,-1.434194120188061250e+00,1.707398533401731866e+00,6.587709627829495393e-04,6.587709627829495393e-04
9.581500000000001194e+01,5.980087326372929279e-01,5.980087326372929279e-01,-1.451869186748045770e+00,1.689723466841747568e+00,2.927454437503620045e-03,2.927454437503620045e-03
9.640999999999999659e+01,6.008676991184013216e-01,6.008676991184013216e-01,-1.469282831424699287e+00,1.672309822165094051e+00,5.194236269841949645e-03,5.194236269841949645e-03
9.700500000000000966e+01,6.032979599365746459e-01,6.032979599365746459e-01,-1.486407888303090896e+00,1.655184765286702442e+00,7.467557679523897755e-03,7.467557679523897755e-03
9.759999999999999432e+01,6.053731980678943581e-01,6.053731980678943581e-01,-1.503218935240558718e+00,1.638373718349234620e+00,9.754926629471234387e-03,9.754926629471234387e-03
9.819500000000000739e+01,6.071642198897201359e-01,6.071642198897201359e-01,-1.519692100199757867e+00,1.621900553390035471e+00,1.206285757449773385e-02,1.206285757449773385e-02
9.879000000000000625e+01,6.087386562421297498e-01,6.087386562421297498e-01,-1.535804896780998741e+00,1.605787756808794597e+00,1.439683137898499846e-02,1.439683137898499846e-02
9.938500000000001933e+01,6.101608026076472679e-01,6.101608026076472679e-01,-1.551536086563512384e+00,1.590056567026280732e+00,1.676127391789318521e-02,1.676127391789318521e-02
9.998000000000000398e+01,6.114915484528584688e-01,6.114915484528584688e-01,-1.566865594458111133e+00,1.574727059131682205e+00,1.856191117168417767e-02,1.856191117168417767e-02
1.005750000000000171e+02,6.127745689510825100e-01,6.127745689510825100e-01,-1.581786764752591612e+00,1.559805888837201726e+00,1.702164207134218565e-02,1.702164207134218565e-02
1.011700000000000017e+02,6.140161367656691294e-01,6.140161367656691294e-01,-1.596324628980941629e+00,1.545268024608851709e+00,1.547870684994433546e-02,1.547870684994433546e-02
1.017650000000000148e+02,6.152169955472722718e-01,6.152169955472722718e-01,-1.610507927524685634e+00,1.531084726065107482e+00,1.393246788452117378e-02,1.393246788452117378e-02
1.023599999999999994e+02,6.163781359383306846e-01,6.163781359383306846e-01,-1.624364049307247537e+00,1.517228604282545579e+00,1.238240579474738853e-02,1.238240579474738853e-02
1.029550000000000125e+02,6.175007714815416993e-01,6.175007714815416993e-01,-1.637919099148400282e+00,1.503673554441392834e+00,1.082814310993770318e-02,1.082814310993770318e-02
1.035499999999999972e+02,6.185863174441623702e-01,6.185863174441623702e-01,-1.651197959988925268e+00,1.490394693600867848e+00,9.269465319107904333e-03,9.269465319107904333e-03
1.041450000000000102e+02,6.196363721692015325e-01,6.196363721692015325e-01,-1.664224350153449938e+00,1.477368303436343400e+00,7.706339570866750990e-03,7.706339570866750990e-03
1.047399999999999949e+02,6.206527006053080830e-01,6.206527006053080830e-01,-1.677020875847854420e+00,1.464571777741938696e+00,6.138931288525036577e-03,6.138931288525036577e-03
1.053350000000000080e+02,6.216372197036551528e-01,6.216372197036551528e-01,-1.689609079108472800e+00,1.451983574481320538e+00,4.567618798721370145e-03,4.567618798721370145e-03
1.059299999999999926e+02,6.225916774593759362e-01,6.225916774593759362e-01,-1.702009554688176829e+00,1.439583098901616287e+00,2.667359593972172017e-03,2.667359593972172017e-03
1.065250000000000057e+02,6.235035505989584559e-01,6.235035505989584559e-01,-1.714245369526095519e+00,1.427347284063697819e+00,1.842854783868907173e-04,1.842854783868907173e-04
1.071199999999999903e+02,6.243410828584211592e-01,6.243410828584211592e-01,-1.726343426852539054e+00,1.415249226737254062e+00,-2.331099879077225181e-03,-2.331099879077225181e-03
1.077150000000000034e+02,6.250729477822698499e-01,6.250729477822698499e-01,-1.738329904605445897e+00,1.403262748984347219e+00,-4.879075480537572486e-03,-4.879075480537572486e-03
1.083100000000000023e+02,6.256698313701519742e-01,6.256698313701519742e-01,-1.750229925394004571e+00,1.391362728195788767e+00,-7.460465824803976312e-03,-7.460465824803976312e-03
1.089050000000000011e+02,6.261044578439852737e-01,6.261044578439852737e-01,-1.762067603458399523e+00,1.379525050131393815e+00,-1.007657094778802859e-02,-1.007657094778802859e-02
1.095000000000000142e+02,6.263516375288776805e-01,6.263516375288776805e-01,-1.773866093556851986e+00,1.367726560032941352e+00,-1.272908668803215612e-02,-1.272908668803215612e-02
1.100950000000000131e+02,6.263883322035320722e-01,6.263883322035320722e-01,-1.785647640706181649e+00,1.355945012883611689e+00,-1.542001263276024728e-02,-1.542001263276024728e-02
1.106899999999999977e+02,6.261937334136544742e-01,6.261937334136544742e-01,-1.797433629731745253e+00,1.344159023858048085e+00,-1.815154578680792941e-02,-1.815154578680792941e-02
1.112850000000000108e+02,6.257493493601165024e-01,6.257493493601165024e-01,-1.809244633597784313e+00,1.332348019992009025e+00,-2.092595761381053215e-02,-2.092595761381053215e-02
1.118799999999999955e+02,6.250397663775200119e-01,6.250397663775200119e-01,-1.821096445399358998e+00,1.320496208190434118e+00,-1.499489300811196989e-02,-1.499489300811196989e-02
1.124750000000000085e+02,6.240620747770155852e-01,6.240620747770155852e-01,-1.832941320684619235e+00,1.308651332905174103e+00,-2.928557884197404999e-03,-2.928557884197404999e-03
1.130699999999999932e+02,6.228212759085207662e-01,6.228212759085207662e-01,-1.844684721536054672e+00,1.296907932053738666e+00,9.026944304286896315e-03,9.026944304286896315e-03
1.136650000000000063e+02,6.213208715563148798e-01,6.213208715563148798e-01,-1.856236477657074557e+00,1.285356175932718781e+00,2.086865117773858275e-02,2.086865117773858275e-02
1.142600000000000193e+02,6.195624198232346780e-01,6.195624198232346780e-01,-1.867511988730412575e+00,1.274080664859380541e+00,3.260755633666770348e-02,3.260755633666770348e-02
1.148550000000000040e+02,6.175453930373016043e-01,6.175453930373016043e-01,-1.878431872758686394e+00,1.263160780831106722e+00,4.426843029370990806e-02,4.426843029370990806e-02
1.154500000000000171e+02,6.152670746485663367e-01,6.152670746485663367e-01,-1.888921535849010125e+00,1.252671117740782991e+00,5.588969878763427185e-02,5.588969878763427185e-02
1.160450000000000017e+02,6.127224849984959087e-01,6.127224849984959087e-01,-1.898910674226031547e+00,1.242681979363761791e+00,6.752343561665737071e-02,6.752343561665737071e-02
1.166400000000000148e+02,6.099043264976119483e-01,6.099043264976119483e-01,-1.908332717507389642e+00,1.233259936082403474e+00,7.923553084442891414e-02,7.923553084442891414e-02
1.172349999999999994e+02,6.068029396052873059e-01,6.068029396052873059e-01,-1.917124220313918492e+00,1.224468433275874846e+00,9.110609858118576265e-02,9.110609858118576265e-02
1.178300000000000125e+02,6.034177989711421164e-01,6.034177989711421164e-01,-1.925237156927384286e+00,1.216355496662408830e+00,8.478956541459446716e-02,8.478956541459446716e-02
1.184249999999999972e+02,5.998301576894301546e-01,5.998301576894301546e-01,-1.932718578379643448e+00,1.208874075210149890e+00,7.433727120645040876e-02,7.433727120645040876e-02
1.190200000000000102e+02,5.961543895074722377e-01,5.961543895074722377e-01,-1.939652426805859031e+00,1.201940226783934307e+00,6.429263405677272669e-02,6.429263405677272669e-02
1.196150000000000091e+02,5.925003970456451663e-01,5.925003970456451663e-01,-1.946116494914329698e+00,1.195476158675463640e+00,5.459936774022958184e-02,5.459936774022958184e-02
1.202100000000000222e+02,5.889740840622801343e-01,5.889740840622801343e-01,-1.952182901752428812e+00,1.189409751837364304e+00,4.519896943565711311e-02,4.519896943565711311e-02
1.208050000000000068e+02,5.856779504159538297e-01,5.856779504159538297e-01,-1.957918736348938094e+00,1.183673917240855245e+00,3.602802516614413142e-02,3.602802516614413142e-02
1.214000000000000199e+02,5.827116443361308740e-01,5.827116443361308740e-01,-1.963386685057947334e+00,1.178205968531846004e+00,2.701556944645969183e-02,2.701556944645969183e-02
1.219950000000000045e+02,5.801724833667969428e-01,5.801724833667969428e-01,-1.968645657423416573e+00,1.172946996166376765e+00,1.808061367614225909e-02,1.808061367614225909e-02
1.225900000000000176e+02,5.781559531769095983e-01,5.781559531769095983e-01,-1.973751422594988147e+00,1.167841230994805191e+00,9.129985776593272512e-03,9.129985776593272512e-03
1.231850000000000023e+02,5.767561901481992326e-01,5.767561901481992326e-01,-1.978757265015801181e+00,1.162835388573992157e+00,1.612456971008581496e-04,1.612456971008581496e-04
1.237800000000000153e+02,5.760315747311319790e-01,5.760315747311319790e-01,-1.983709121040050150e+00,1.157883532549742966e+00,-3.355033895588790515e-03,-3.355033895588790515e-03
1.243750000000000000e+02,5.759095798058256888e-01,5.759095798058256888e-01,-1.988631615116846607e+00,1.152961038472946731e+00,-7.316643918536216984e-03,-7.316643918536216984e-03
1.249700000000000131e+02,5.762905314590759387e-01,5.762905314590759387e-01,-1.993545559850494531e+00,1.148047093739298585e+00,-1.162448534469223520e-02,-1.162448534469223520e-02
1.255649999999999977e+02,5.770785095102726192e-01,5.770785095102726192e-01,-1.998472575509003590e+00,1.143120078080789748e+00,-1.619292912126210279e-02,-1.619292912126210279e-02
1.261600000000000108e+02,5.781806012536475636e-01,5.781806012536475636e-01,-2.003434581640521017e+00,1.138158071949272099e+00,-2.095084828297763199e-02,-2.095084828297763199e-02
1.267549999999999955e+02,5.795063616940417939e-01,5.795063616940417939e-01,-2.008453400966280000e+00,1.133139252623513338e+00,-2.584254999994065050e-02,-2.584254999994065050e-02
1.273500000000000085e+02,5.809674664823308854e-01,5.809674664823308854e-01,-2.013550470187152719e+00,1.128042183402640619e+00,-3.082859758155048757e-02,-3.082859758155048757e-02
1.279449999999999932e+02,5.824775445788569206e-01,5.824775445788569206e-01,-2.018746651971922823e+00,1.122846001617870293e+00,-3.588650622162131015e-02,-3.588650622162131015e-02
1.285400000000000205e+02,5.839521778978004063e-01,5.839521778978004063e-01,-2.024062142024483091e+00,1.117530511565310247e+00,-4.101129197032583884e-02,-4.101129197032583884e-02
1.291349999999999909e+02,5.853092577830363297e-01,5.853092577830363297e-01,-2.029516357779680202e+00,1.112076295810113136e+00,-4.362919441233045759e-02,-4.362919441233045759e-02
1.297300000000000182e+02,5.864977049324149316e-01,5.864977049324149316e-01,-2.035113023715021008e+00,1.106479629874772330e+00,-3.778340099955317805e-02,-3.778340099955317805e-02
1.303249999999999886e+02,5.875258848167921322e-01,5.875258848167921322e-01,-2.040825420348159280e+00,1.100767233241634058e+00,-3.186777309203196740e-02,-3.186777309203196740e-02
1.309200000000000159e+02,5.884091157347686174e-01,5.884091157347686174e-01,-2.046624065455626251e+00,1.094968588134166865e+00,-2.588739280090516723e-02,-2.588739280090516723e-02
1.315149999999999864e+02,5.891624031758370128e-01,5.891624031758370128e-01,-2.052480467866604652e+00,1.089112185723188686e+00,-1.984603706888500921e-02,-1.984603706888500921e-02
1.321100000000000136e+02,5.898003296081028024e-01,5.898003296081028024e-01,-2.058367112525847809e+00,1.083225541063945530e+00,-1.374615040625964089e-02,-1.374615040625964089e-02
1.327049999999999841e+02,5.903369669809296338e-01,5.903369669809296338e-01,-2.064257439819484397e+00,1.077335213770308942e+00,-7.588804854590523556e-03,-7.588804854590523556e-03
1.333000000000000114e+02,5.907858105561765161e-01,5.907858105561765161e-01,-2.070125819579973658e+00,1.071466834009819458e+00,-1.373648392559488922e-03,-1.373648392559488922e-03
1.338949999999999818e+02,5.911597325004361858e-01,5.911597325004361858e-01,-2.075947520117937373e+00,1.065645133471855743e+00,4.901156898636909072e-03,4.901156898636909072e-03
1.344900000000000091e+02,5.914709535669174789e-01,5.914709535669174789e-01,-2.081698672571953512e+00,1.059893981017839604e+00,1.123900608654200550e-02,1.123900608654200550e-02
1.350850000000000080e+02,5.917310677634091132e-01,5.917310677634091132e-01,-2.087356541103821517e+00,1.054236112485971821e+00,1.522291009084396872e-02,1.522291009084396872e-02
1.356800000000000068e+02,5.919521006451521350e-01,5.919521006451521350e-01,-2.092908169567894827e+00,1.048684484021898511e+00,1.630435202804612210e-02,1.630435202804612210e-02
1.362750000000000057e+02,5.921467585507987907e-01,5.921467585507987907e-01,-2.098351145657745054e+00,1.043241507932048062e+00,1.742514479066052668e-02,1.742514479066052668e-02
1.368700000000000045e+02,5.923273356686376001e-01,5.923273356686376001e-01,-2.103683603036320626e+00,1.037909050553472712e+00,1.858666985889095152e-02,1.858666985889095152e-02
1.374650000000000034e+02,5.925056714796844703e-01,5.925056714796844703e-01,-2.108903654282917373e+00,1.032688999306875743e+00,1.978987610616626813e-02,1.978987610616626813e-02
1.380600000000000023e+02,5.926931757012275925e-01,5.926931757012275925e-01,-2.114009391204680011e+00,1.027583262385113105e+00,2.103527981060334881e-02,2.103527981060334881e-02
1.386550000000000011e+02,5.929008553779806512e-01,5.929008553779806512e-01,-2.118998886678453708e+00,1.022593766911339630e+00,2.232296331569700795e-02,2.232296331569700795e-02
1.392500000000000000e+02,5.931393438788521433e-01,5.931393438788521433e-01,-2.123870197884420108e+00,1.017722455705373008e+00,2.365257169698969583e-02,2.365257169698969583e-02
1.398450000000000273e+02,5.934189315920298524e-01,5.934189315920298524e-01,-2.128621370808283064e+00,1.012971282781510274e+00,2.502330744311888691e-02,2.502330744311888691e-02
1.404399999999999977e+02,5.937495981436150538e-01,5.937495981436150538e-01,-2.133250445903693393e+00,1.008342207686099723e+00,2.643392264065847277e-02,2.643392264065847277e-02
1.410350000000000250e+02,5.941405131596673161e-01,5.941405131596673161e-01,-2.137756893823199444e+00,1.003835759766593672e+00,2.183377154941772494e-02,2.183377154941772494e-02
1.416299999999999955e+02,5.945945299622785729e-01,5.945945299622785729e-01,-2.142156596708683303e+00,9.994360568811098133e-01,1.415318195938551279e-02,1.415318195938551279e-02
1.422250000000000227e+02,5.951107172771350484e-01,5.951107172771350484e-01,-2.146475460517464295e+00,9.951171930723287096e-01,6.379925814391532342e-03,6.379925814391532342e-03
1.428199999999999932e+02,5.956883309710965246e-01,5.956883309710965246e-01,-2.150738808182743877e+00,9.908538454070494605e-01,-1.487992033690721267e-03,-1.487992033690721267e-03
1.434150000000000205e+02,5.963268397743675120e-01,5.963268397743675120e-01,-2.154971228041949960e+00,9.866214255478434891e-01,-9.449368635149463930e-03,-9.449368635149463930e-03
