# mirror design exported by jaxmirror
# angle of incidence: 45 deg
# phase convention sign: +1
# incident medium: Air (n=1)
# layer 1: main/MgF2/Franta, thickness 20 nm
# substrate: main/Al/Rakic
# columns: wavelength_nm, R_s, R_p, phase_s_rad, phase_p_rad, GDD_s_fs2, GDD_p_fs2
1.160450000000000017e+02,9.192452842158652659e-01,8.834210104816775377e-01,-3.588162326452028594e+00,-3.461969489485084428e-01,1.674767441797555545e-01,3.405431906098443928e-01
1.166400000000000148e+02,9.199888231303774422e-01,8.856702546761373585e-01,-3.627917343177091691e+00,-3.977716238579081520e-01,9.084845583268950919e-02,2.406981970144476679e-01
1.172349999999999994e+02,9.206990396298961876e-01,8.877508331879034875e-01,-3.666738655064466279e+00,-4.472947218794276480e-01,2.083759794606918070e-02,1.527307325692988105e-01
1.178300000000000125e+02,9.214141719041638590e-01,8.897240187654772425e-01,-3.704888905018468570e+00,-4.951495851376220836e-01,5.170780914469963463e-02,1.794519455892204518e-01
1.184249999999999972e+02,9.221321170754838148e-01,8.915972002364682680e-01,-3.742427341000819752e+00,-5.414734429584138198e-01,3.657817545104772444e-02,1.574608445083832409e-01
1.190200000000000102e+02,9.228438970028401966e-01,8.933718944869244449e-01,-3.779472533779376420e+00,-5.864556895098698153e-01,-2.171068787015318843e-02,9.177768458121761397e-02
1.196150000000000091e+02,9.235389799156030755e-01,8.950478472835878829e-01,-3.816153492982326423e+00,-6.302827843579924538e-01,-2.396830554316404377e-02,8.653369522950836445e-02
1.202100000000000222e+02,9.242017350106959128e-01,8.966173413255493774e-01,-3.852521374785706332e+00,-6.730501833759995334e-01,-3.973409525151899192e-03,1.035592830305265832e-01
1.208050000000000068e+02,9.248149281746008699e-01,8.980703945928858456e-01,-3.888580375451098359e+00,-7.148012039503545134e-01,-5.570170655518209835e-02,5.040852180362595525e-02
1.214000000000000199e+02,9.253743080627784279e-01,8.994130164609128730e-01,-3.924460390095862561e+00,-7.556981660327484196e-01,-4.399259608429247070e-02,5.984017544030149904e-02
1.219950000000000045e+02,9.258677814463097677e-01,9.006402864059759317e-01,-3.960162683038951137e+00,-7.957709308774199020e-01,4.835036870270555120e-02,1.462293634449520485e-01
1.225900000000000176e+02,9.262870021538607279e-01,9.017514442913382444e-01,-3.995703749952538963e+00,-8.350623375042560692e-01,4.771783282980063962e-02,1.430351735596130103e-01
1.231850000000000023e+02,9.266262600441128594e-01,9.027482755135647352e-01,-4.031105166175418475e+00,-8.736177618867165817e-01,-2.072868906987273066e-02,7.792134967123331979e-02
1.237800000000000153e+02,9.268818165369303586e-01,9.036341833353958020e-01,-4.066387881375014501e+00,-9.114797446736734310e-01,-6.733984714161526941e-02,3.475205242606274614e-02
1.243750000000000000e+02,9.270539548272891395e-01,9.044164183562590775e-01,-4.101606049242786156e+00,-9.487180558035562816e-01,-6.893889480603618281e-02,3.294047997249903437e-02
1.249700000000000131e+02,9.271398910775935365e-01,9.050977230951304797e-01,-4.136762260255112622e+00,-9.853536713528139313e-01,-4.328374778545495544e-02,5.456170013505669270e-02
1.255649999999999977e+02,9.271353606490051469e-01,9.056784802183943661e-01,-4.171821203741816753e+00,-1.021374405114902073e+00,-6.156702002363061144e-02,3.829227774207653867e-02
1.261600000000000108e+02,9.270439423640949306e-01,9.061672065783069607e-01,-4.206849525079758401e+00,-1.056855214950488620e+00,-6.676081295432839680e-02,3.351642119837779099e-02
1.267549999999999955e+02,9.268649257712169298e-01,9.065670578938920254e-01,-4.241835978694206588e+00,-1.091802519826363449e+00,-7.871721691537306165e-02,2.291006213520905069e-02
1.273500000000000085e+02,9.265988630888294386e-01,9.068820569229829598e-01,-4.276773518372449345e+00,-1.126226350220104200e+00,-8.709808576046440542e-02,1.552797286849551262e-02
1.279449999999999932e+02,9.262487412594343494e-01,9.071183409548277954e-01,-4.311687125277249955e+00,-1.160162405616895098e+00,-6.081908936786376701e-02,3.650916543045829021e-02
1.285400000000000205e+02,9.258158792129298487e-01,9.072797050186134360e-01,-4.346558001036845198e+00,-1.193610159888593980e+00,-4.652248015608455300e-02,4.741078466405470454e-02
1.291349999999999909e+02,9.253033125405394355e-01,9.073713076636946706e-01,-4.381389004143764865e+00,-1.226586502165286197e+00,-5.718337006049213633e-02,3.848867388605997641e-02
1.297300000000000182e+02,9.247156468269432938e-01,9.073995651969765097e-01,-4.416214636350586531e+00,-1.259132174518396541e+00,-4.102446358537389232e-02,5.033583402828267772e-02
1.303249999999999886e+02,9.240543192623755786e-01,9.073669622578085514e-01,-4.450980648401472450e+00,-1.291218770968977747e+00,-9.863063258290838409e-02,5.600762087577750188e-03
1.309200000000000159e+02,9.233253378933088396e-01,9.072806383213123382e-01,-4.485748727864097951e+00,-1.322906626274747310e+00,-6.958703467263741005e-02,2.677667565856618748e-02
1.315149999999999864e+02,9.225308945882050304e-01,9.071430862040327225e-01,-4.520464678904741795e+00,-1.354167654894159911e+00,-7.423111065127178942e-02,2.279491363064150081e-02
1.321100000000000136e+02,9.216763919724216825e-01,9.069600811716056477e-01,-4.555170345098456863e+00,-1.385045649264654122e+00,-5.755047684102913147e-02,3.439101842186218644e-02
1.327049999999999841e+02,9.207649049164584598e-01,9.067343691603748645e-01,-4.589819232626775936e+00,-1.415518890078177439e+00,-7.355473264132914024e-02,2.184908670684054810e-02
1.333000000000000114e+02,9.198015236349539325e-01,9.064708133893722986e-01,-4.624442833379157847e+00,-1.445622554227147694e+00,-5.292449309105793503e-02,3.586672463803990824e-02
1.338949999999999818e+02,9.187900628695886418e-01,9.061724587896491379e-01,-4.659014066539715060e+00,-1.475349221000002320e+00,-8.097785450552091868e-02,1.519249215072879418e-02
1.344900000000000091e+02,9.177352583127436070e-01,9.058433362673821154e-01,-4.693556393194688425e+00,-1.504727242458601788e+00,-6.106851731932554095e-02,2.812051359866353864e-02
1.350850000000000080e+02,9.166407947122231503e-01,9.054858377397656533e-01,-4.728025979851144811e+00,-1.533737643959352637e+00,-8.834400218760908585e-02,8.364487140936602977e-03
1.356800000000000068e+02,9.155113981265022849e-01,9.051037458510760025e-01,-4.762461279736727171e+00,-1.562418510394633309e+00,-9.970306232853023976e-02,-1.807652133728641583e-04
1.362750000000000057e+02,9.143508740692827264e-01,9.046993447351004969e-01,-4.796831677443648800e+00,-1.590759989903765437e+00,-1.113150789818331959e-01,-9.029117715043315923e-03
1.368700000000000045e+02,9.131632862344646329e-01,9.042752549423771491e-01,-4.831136154951620298e+00,-1.618772558175870291e+00,-1.032287259755599873e-01,-4.406563673471419751e-03
1.374650000000000034e+02,9.119525500130497564e-01,9.038338497491658075e-01,-4.865371986508130853e+00,-1.646465304641467009e+00,-8.555873372201140692e-02,6.173032553004881642e-03
1.380600000000000023e+02,9.107224229984903774e-01,9.033771852521653711e-01,-4.899524619527666935e+00,-1.673839365728301942e+00,-7.431602022806838015e-02,1.250623660936085214e-02
1.386550000000000011e+02,9.094767778916575951e-01,9.029076609646878859e-01,-4.933613660184246186e+00,-1.700918031491251980e+00,-5.193486403848348448e-02,2.588935991022530553e-02
1.392500000000000000e+02,9.082194399755130210e-01,9.024271125481636568e-01,-4.967597948680534614e+00,-1.727684718350681159e+00,-6.303637028155478772e-02,1.730340870721967100e-02
1.398450000000000273e+02,9.069541605337647638e-01,9.019377329422655354e-01,-5.001493513353117315e+00,-1.754159950551377856e+00,-2.132797830342280515e-02,4.253426868254887860e-02
1.404399999999999977e+02,9.056845736219344412e-01,9.014411940190887318e-01,-5.035268376314027350e+00,-1.780333257343537090e+00,-7.564950179892354631e-02,6.716754065505770206e-03
1.410350000000000250e+02,9.044140636178775727e-01,9.009393929701450254e-01,-5.068948629285562113e+00,-1.806230993310936395e+00,-8.879801230595696371e-02,-3.042204470717016756e-03
1.416299999999999955e+02,9.031459412423912259e-01,9.004337682912346708e-01,-5.102511169749926800e+00,-1.831848072795525750e+00,-7.594980383352546716e-02,3.661098718153010800e-03
1.422250000000000227e+02,9.018833008858601064e-01,8.999257637748937499e-01,-5.135957035150513939e+00,-1.857194511317839192e+00,-4.658309910691790789e-02,2.032834765564871943e-02
1.428199999999999932e+02,9.006291724779398322e-01,8.994166052281428181e-01,-5.169262911653135895e+00,-1.882265058110365707e+00,-3.295938343128786835e-02,2.717678358627829624e-02
1.434150000000000205e+02,8.993863582776367993e-01,8.989074928968004974e-01,-5.202424712527296435e+00,-1.907066319382818786e+00,-6.313400456446621734e-02,7.063467435455370903e-03
