# mirror design exported by jaxmirror
# angle of incidence: 74 deg
# phase convention sign: +1
# incident medium: Air (n=1)
# layer 1: main/Si/Franta-20C, thickness 100000 nm
# substrate: main/Si/Franta-20C
# tabulated-data smoothing: sigma = 0.5 nm
# columns: wavelength_nm, R_s, R_p, phase_s_rad, phase_p_rad, GDD_s_fs2, GDD_p_fs2
7.320499999999999829e+01,8.757785249656214743e-01,7.710187571658754235e-01,-2.573831011042189587e+00,-3.116551176662109679e+00,5.056689525869154057e-04,-6.836872707186640542e-04
7.380000000000001137e+01,8.773060777636397800e-01,7.723314587400755826e-01,-2.578066401260281193e+00,-3.124967777899254617e+00,-1.786002292245732193e-04,-1.895573852658023403e-03
7.439499999999999602e+01,8.788911474940460655e-01,7.737684772165711600e-01,-2.582241751333422375e+00,-3.133329981623113270e+00,-9.569147515943601063e-04,-3.343194204883795546e-03
7.499000000000000909e+01,8.804846026034149897e-01,7.752366971683800623e-01,-2.586389987104543486e+00,-3.141696129462591802e+00,-1.837599724536236219e-03,-5.051363400029778086e-03
7.558499999999999375e+01,8.820464735277364632e-01,7.766559557657551904e-01,-2.590545560222500932e+00,-3.150130307680535147e+00,-2.831444994630095968e-03,-7.050912517386659882e-03
7.618000000000000682e+01,8.835448774714232956e-01,7.779575346196557772e-01,-2.594744583858321185e+00,-3.158702704379319215e+00,-3.950632125641591677e-03,-9.377456424837315660e-03
7.677499999999999147e+01,8.849552835934458850e-01,7.790832346027045663e-01,-2.599024734892945609e+00,-3.167489567899435698e+00,-4.684862818686690196e-03,-1.106451222798706183e-02
7.737000000000000455e+01,8.862777531205382475e-01,7.800237536989735876e-01,-2.603403212843484305e+00,-3.176530628421764479e+00,-4.148584975657830000e-03,-1.031390314127418606e-02
7.796500000000000341e+01,8.875414253657996078e-01,7.808343946261513402e-01,-2.607859174672356506e+00,-3.185792277410206097e+00,-3.583038173755601682e-03,-9.448161020650429343e-03
7.856000000000001648e+01,8.887668165063806747e-01,7.815575198954916036e-01,-2.612368480004445992e+00,-3.195232102956576448e+00,-2.971210428356672352e-03,-8.424731430230592011e-03
7.915500000000001535e+01,8.899629366765711147e-01,7.822157013470950604e-01,-2.616907161944420412e+00,-3.204805377272526012e+00,-2.298815153265536173e-03,-7.205523742902947629e-03
7.975000000000001421e+01,8.911285318564917679e-01,7.828134427858367550e-01,-2.621451024552151843e+00,-3.214464207938669382e+00,-1.554043785280640822e-03,-5.756778357767146359e-03
8.034499999999999886e+01,8.922534633395391435e-01,7.833391725687812723e-01,-2.625975370943834708e+00,-3.224156950354617024e+00,-7.273491526668902701e-04,-4.048956427725567027e-03
8.094000000000001194e+01,8.933201482692921802e-01,7.837674054622975062e-01,-2.630454837698979809e+00,-3.233827843189716056e+00,1.887637657955233976e-04,-2.056616472134864884e-03
8.153499999999999659e+01,8.943049952880017806e-01,7.840609908530083993e-01,-2.634863314645320642e+00,-3.243416832666033311e+00,1.199972549029579066e-03,2.417706332066063817e-04
8.213000000000000966e+01,8.951797793258305935e-01,7.841733787659598276e-01,-2.639173931168595999e+00,-3.252859553807378123e+00,2.310430380205849479e-03,2.864117344980363512e-03
8.272500000000000853e+01,8.959140098605703484e-01,7.840525631302440734e-01,-2.643360165298277664e+00,-3.262089934547144576e+00,2.569619976457470419e-03,3.596530751588589234e-03
8.332000000000000739e+01,8.965010097273238276e-01,7.836828220336177209e-01,-2.647419047777270329e+00,-3.271094897009988234e+00,1.945805079107066054e-03,2.228394007215583894e-03
8.391500000000000625e+01,8.969622045131425692e-01,7.830945933622716071e-01,-2.651369866654885943e+00,-3.279914321109026698e+00,1.364271275164899997e-03,8.799548074942469900e-04
8.451000000000000512e+01,8.973242393969467212e-01,7.823298663728754931e-01,-2.655230616277030276e+00,-3.288587302408600976e+00,8.153325582154461902e-04,-4.686030588964433855e-04
8.510500000000000398e+01,8.976171885661252681e-01,7.814391472964170582e-01,-2.659017344759186052e+00,-3.297150387197847365e+00,2.919279282568683288e-04,-1.832737263424776431e-03
8.570000000000000284e+01,8.978739054980882095e-01,7.804802078365262741e-01,-2.662744466775735397e+00,-3.305638090131701290e+00,-2.108838543144692448e-04,-3.224072211700427289e-03
8.629500000000000171e+01,8.981294530388544972e-01,7.795170033290683698e-01,-2.666424996446153717e+00,-3.314083268617705080e+00,-6.963916567212919111e-04,-4.650887532636363217e-03
8.689000000000000057e+01,8.984206003119304951e-01,7.786187532886458262e-01,-2.670070720861745794e+00,-3.322517383096742716e+00,-1.166672712460926301e-03,-6.118585622423333530e-03
8.748499999999999943e+01,8.987853758451989084e-01,7.778591788235057480e-01,-2.673692331323680005e+00,-3.330970668094134890e+00,-1.623014430858587404e-03,-7.630151582667672738e-03
8.807999999999999829e+01,8.992626682978024366e-01,7.773158926661413171e-01,-2.677299526507487926e+00,-3.339472235449008508e+00,-2.066321848521630866e-03,-9.186616510413731992e-03
8.867500000000001137e+01,8.998871254707038192e-01,7.770605918914936794e-01,-2.680900311340381315e+00,-3.348047541805202254e+00,-2.055100229039057494e-03,-9.315815679394788551e-03
8.927000000000001023e+01,9.006476209731866245e-01,7.770764685493654067e-01,-2.684494589108343376e+00,-3.356696478708966591e+00,-1.896565706917936744e-03,-8.907285266499568102e-03
8.986500000000000909e+01,9.015074095179913538e-01,7.772950307362553879e-01,-2.688078597144884174e+00,-3.365405998120050590e+00,-1.768821420207925812e-03,-8.538417039228907851e-03
9.046000000000000796e+01,9.024298507165409156e-01,7.776458243516576330e-01,-2.691649356234320223e+00,-3.374164408888660649e+00,-1.669455845492333942e-03,-8.207885391620605570e-03
9.105500000000000682e+01,9.033788420475783454e-01,7.780571525319809334e-01,-2.695204608440397553e+00,-3.382961402755461311e+00,-1.595989914242543131e-03,-7.913349625393575545e-03
9.165000000000000568e+01,9.043189422001167710e-01,7.784562489153543652e-01,-2.698742714009729315e+00,-3.391787912569841801e+00,-1.546104634461969475e-03,-7.651764702344452697e-03
9.224500000000000455e+01,9.052154783495871548e-01,7.787694782002303473e-01,-2.702262560246839751e+00,-3.400635969419513405e+00,-1.517849280544389086e-03,-7.419682862144395298e-03
9.284000000000000341e+01,9.060346423625260659e-01,7.789225734647282628e-01,-2.705763484839335042e+00,-3.409498564771069606e+00,-1.509832098729838772e-03,-7.213547530525496639e-03
9.343500000000000227e+01,9.067435797957504873e-01,7.788409176542185897e-01,-2.709245215321471445e+00,-3.418369522618557976e+00,-1.521395382483877725e-03,-7.029981046928768414e-03
9.403000000000000114e+01,9.073104744983042647e-01,7.784498745027611522e-01,-2.712707825721479615e+00,-3.427243385696752576e+00,-1.552776560654561041e-03,-6.866067689021078911e-03
9.462500000000001421e+01,9.077116109068374961e-01,7.776908307076977334e-01,-2.716151077134052017e+00,-3.436114876586212841e+00,-1.318459820081496758e-03,-6.504632609315104223e-03
9.521999999999999886e+01,9.079580102100833772e-01,7.765822375389178633e-01,-2.719571801214185403e+00,-3.444976687533521709e+00,-1.036569522039211544e-03,-6.045910124113419021e-03
9.581500000000001194e+01,9.080708857241132081e-01,7.751667250349907334e-01,-2.722965760394328694e+00,-3.453820166949176595e+00,-7.267347521311575244e-04,-5.504307989353975430e-03
9.640999999999999659e+01,9.080710968957743656e-01,7.734877222976931366e-01,-2.726328573965211444e+00,-3.462635950156193854e+00,-3.899763068657342607e-04,-4.881995785857084352e-03
9.700500000000000966e+01,9.079790742735699416e-01,7.715891986946169512e-01,-2.729655754179446170e+00,-3.471414069484389575e+00,-2.712888785767510462e-05,-4.180591303367523805e-03
9.759999999999999432e+01,9.078147529029118035e-01,7.695154240588680805e-01,-2.732942736271511297e+00,-3.480144047312324851e+00,3.611069276603936866e-04,-3.401234473179926172e-03
9.819500000000000739e+01,9.075975143836095826e-01,7.673107491318962303e-01,-2.736184903912539212e+00,-3.488814974905924959e+00,7.741127633146109317e-04,-2.544668721374330859e-03
9.879000000000000625e+01,9.073461394745240272e-01,7.650194114186192884e-01,-2.739377611243624333e+00,-3.497415579561915067e+00,1.211302905415033567e-03,-1.611326182557026084e-03
9.938500000000001933e+01,9.070787724870723601e-01,7.626853703117038030e-01,-2.742516202455671515e+00,-3.505934282324170592e+00,1.672078657556365713e-03,-6.014138737557400390e-04
9.998000000000000398e+01,9.068128873724088379e-01,7.603521462621932736e-01,-2.745596034816110809e+00,-3.514359260195857537e+00,2.049100806306325406e-03,2.359222220948040366e-04
1.005750000000000171e+02,9.065606229656005821e-01,7.580506033627409934e-01,-2.748614718792523171e+00,-3.522683713918639548e+00,1.829223750783739262e-03,-3.239483712674059339e-04
1.011700000000000017e+02,9.063218757365213429e-01,7.557803080996047251e-01,-2.751575575390496020e+00,-3.530914240271491700e+00,1.596667264249701729e-03,-9.384051785353480840e-04
1.017650000000000148e+02,9.060948484887145771e-01,7.535362120472818281e-01,-2.754482779326235864e+00,-3.539059739970870311e+00,1.352073137383882559e-03,-1.607304344802093065e-03
1.023599999999999994e+02,9.058779659396113404e-01,7.513135918787254841e-01,-2.757340443415448927e+00,-3.547129288575203265e+00,1.096027539214957259e-03,-2.330620157666956575e-03
1.029550000000000125e+02,9.056698573540022945e-01,7.491080301777680583e-01,-2.760152609997437612e+00,-3.555132107036278466e+00,8.290739955228862900e-04,-3.108427931261573476e-03
1.035499999999999972e+02,9.054693408407371580e-01,7.469153981436733591e-01,-2.762923243784980887e+00,-3.563077535579175059e+00,5.517252978182583161e-04,-3.940887901741209169e-03
1.041450000000000102e+02,9.052754091675732084e-01,7.447318400612699119e-01,-2.765656225876695906e+00,-3.570975010448003140e+00,2.644745049745299129e-04,-4.828229779631274324e-03
1.047399999999999949e+02,9.050872169534781575e-01,7.425537594100518612e-01,-2.768355348708652297e+00,-3.578834043110899366e+00,-3.219493033891639605e-05,-5.770737981910709601e-03
1.053350000000000080e+02,9.049040691034510031e-01,7.403778064876902487e-01,-2.771024311756691727e+00,-3.586664201567084653e+00,-3.377999307292928535e-04,-6.768737271220234136e-03
1.059299999999999926e+02,9.047253125633274440e-01,7.382006224387512860e-01,-2.773666728203484588e+00,-3.594475100057369144e+00,-6.982588527223394575e-04,-7.852687971754227989e-03
1.065250000000000057e+02,9.045458363346801089e-01,7.360075093272451241e-01,-2.776286609513587855e+00,-3.602276710738830712e+00,-1.155348192142778736e-03,-9.060801878551254587e-03
1.071199999999999903e+02,9.043544086646648772e-01,7.337679034877151452e-01,-2.778888598613560745e+00,-3.610079584892233573e+00,-1.632978105451036348e-03,-1.034986709086710074e-02
1.077150000000000034e+02,9.041398784033056746e-01,7.314507421830578338e-01,-2.781477338140362576e+00,-3.617894481915563176e+00,-2.130862928754416984e-03,-1.172135668445127912e-02
1.083100000000000023e+02,9.038916758085271397e-01,7.290257557815393863e-01,-2.784057412341232940e+00,-3.625732320697391042e+00,-2.648891724866684044e-03,-1.317706135377523166e-02
1.089050000000000011e+02,9.035998157195109792e-01,7.264635225233284643e-01,-2.786633343184431677e+00,-3.633604166320529849e+00,-3.187120199750672483e-03,-1.471911617906947363e-02
1.095000000000000142e+02,9.032549043933864041e-01,7.237355345405344087e-01,-2.789209588368005033e+00,-3.641521220377239576e+00,-3.745759991996419017e-03,-1.635002761676905905e-02
1.100950000000000131e+02,9.028481498762811475e-01,7.208142747415999807e-01,-2.791790540927818309e+00,-3.649494814749745242e+00,-4.325165040815339562e-03,-1.807270079311156311e-02
1.106899999999999977e+02,9.023713757187240558e-01,7.176733039704666917e-01,-2.794380530151240993e+00,-3.657536408711396181e+00,-4.925814446352704511e-03,-1.989046715841659776e-02
1.112850000000000108e+02,9.018170377928930170e-01,7.142873576546999725e-01,-2.796983823505437616e+00,-3.665657589204971423e+00,-5.548291517748100803e-03,-2.180711169928942206e-02
1.118799999999999955e+02,9.011785977975868001e-01,7.106340414508433012e-01,-2.799603746569503837e+00,-3.673867340271240955e+00,-4.263408916190900705e-03,-1.782130362856078343e-02
1.124750000000000085e+02,9.004555789778490027e-01,7.067172437384371397e-01,-2.802229670186593857e+00,-3.682131292613561424e+00,-1.586692325614052655e-03,-9.266816210811270119e-03
1.130699999999999932e+02,8.996515367736052093e-01,7.025605526695246628e-01,-2.804840384051233926e+00,-3.690380540767475903e+00,1.117144746181100668e-03,-3.042964095813048141e-04
1.136650000000000063e+02,8.987692937611714283e-01,6.981868506210108238e-01,-2.807415263672114580e+00,-3.698545671817293989e+00,3.845892015583406588e-03,9.071952890945393297e-03
1.142600000000000193e+02,8.978107691148558001e-01,6.936176479988430676e-01,-2.809934572566023636e+00,-3.706557772992887134e+00,6.599812558818566113e-03,1.886984083515746979e-02
1.148550000000000040e+02,8.967769522049141573e-01,6.888730228575413728e-01,-2.812379426001313298e+00,-3.714348437648561152e+00,9.381855015989287727e-03,2.910013657689387162e-02
1.154500000000000171e+02,8.956678857702721208e-01,6.839715856982163666e-01,-2.814731737035267134e+00,-3.721849750504797161e+00,1.219785313161433384e-02,3.977709823709765780e-02
1.160450000000000017e+02,8.944826557398863898e-01,6.789304680379185664e-01,-2.816974145527810336e+00,-3.728994250021854473e+00,1.505672360465972956e-02,5.091908299590592463e-02
1.166400000000000148e+02,8.932193848934755209e-01,6.737653332764919067e-01,-2.819089930838609703e+00,-3.735714866301094172e+00,1.797067452075970170e-02,6.254914075257822503e-02
1.172349999999999994e+02,8.918752277159626152e-01,6.684904083999991808e-01,-2.821062908843104289e+00,-3.741944833354853284e+00,2.095544172229778582e-02,7.469559910476179787e-02
1.178300000000000125e+02,8.904498548999040253e-01,6.631244923018028148e-01,-2.822880487038328390e+00,-3.747629909460419295e+00,1.949822105579360546e-02,6.965373183182801964e-02
1.184249999999999972e+02,8.889677694648092654e-01,6.577287911555282918e-01,-2.824553353289217750e+00,-3.752806456234781596e+00,1.697565735675517565e-02,5.994015670335361978e-02
1.190200000000000102e+02,8.874644080729360285e-01,6.523823121245269085e-01,-2.826101554334796706e+00,-3.757550386813782062e+00,1.449850739592567841e-02,4.984686053081893026e-02
1.196150000000000091e+02,8.859749156463390118e-01,6.471623045259564666e-01,-2.827543989348863196e+00,-3.761936687402255952e+00,1.205575409453575955e-02,3.935104542229322933e-02
1.202100000000000222e+02,8.845342188201367195e-01,6.421442711686738969e-01,-2.828898485417505881e+00,-3.766039347211265653e+00,9.636352165376619455e-03,2.843064640766775064e-02
1.208050000000000068e+02,8.831771093643832060e-01,6.374021285704841722e-01,-2.830181913707471519e+00,-3.769931463932091109e+00,7.228843496206270071e-03,1.706466240646276403e-02
1.214000000000000199e+02,8.819382849376997680e-01,6.330084192127709564e-01,-2.831410299933188490e+00,-3.773685334520854529e+00,4.820976589303639127e-03,5.233486839929035045e-03
1.219950000000000045e+02,8.808523479278090873e-01,6.290345720681121966e-01,-2.832598931545092125e+00,-3.777372530620804358e+00,2.399342896251265098e-03,-7.080774484965896183e-03
1.225900000000000176e+02,8.799537631071898680e-01,6.255512088989733099e-01,-2.833762463677946819e+00,-3.781063958180606033e+00,-5.095050028892158253e-05,-1.989401613841103658e-02
1.231850000000000023e+02,8.792767747225604946e-01,6.226284946483120475e-01,-2.834915025442649839e+00,-3.784829901050487777e+00,-2.510730407042606731e-03,-3.298166821790458197e-02
1.237800000000000153e+02,8.788429401555307718e-01,6.203074803664554437e-01,-2.836068418270837110e+00,-3.788727183182781566e+00,-3.062422495471920844e-03,-3.312886258513411675e-02
1.243750000000000000e+02,8.786269769564619692e-01,6.185201622985079251e-01,-2.837227119287773824e+00,-3.792763640510062206e+00,-3.709804408280563577e-03,-3.336259821799771041e-02
1.249700000000000131e+02,8.785932044006270480e-01,6.171748347264713885e-01,-2.838394193839127944e+00,-3.796935991992025361e+00,-4.435289184052430660e-03,-3.367194045951703296e-02
1.255649999999999977e+02,8.787067251559539383e-01,6.161818802299713349e-01,-2.839572959620223713e+00,-3.801241420132456916e+00,-5.223580092789330276e-03,-3.404770566784503377e-02
1.261600000000000108e+02,8.789334098158595454e-01,6.154533156537591587e-01,-2.840766889524630301e+00,-3.805677497506539275e+00,-6.062010752530050915e-03,-3.448299569475059972e-02
1.267549999999999955e+02,8.792398935546004157e-01,6.149024543050785052e-01,-2.841979535049336647e+00,-3.810242129815982093e+00,-6.940840487239680230e-03,-3.497371243014069098e-02
1.273500000000000085e+02,8.795935854144983912e-01,6.144436804874949809e-01,-2.843214469890983587e+00,-3.814933516498398181e+00,-7.853509372672234923e-03,-3.551906224973307158e-02
1.279449999999999932e+02,8.799626903862846072e-01,6.139923333347696577e-01,-2.844475253130547721e+00,-3.819750129673793904e+00,-8.796857259917285551e-03,-3.612206169886141710e-02
1.285400000000000205e+02,8.803162441740549626e-01,6.134646973496498124e-01,-2.845765411219467911e+00,-3.824690712045477614e+00,-9.771310363618359446e-03,-3.679005616088548009e-02
1.291349999999999909e+02,8.806242367345374911e-01,6.127783196698972645e-01,-2.847088415527611716e+00,-3.829754251101524787e+00,-1.024104146175620900e-02,-3.648857299610221150e-02
1.297300000000000182e+02,8.808683686892114784e-01,6.118835074121059536e-01,-2.848444560814172188e+00,-3.834933898842304068e+00,-8.944544248236794420e-03,-3.269469830539811772e-02
1.303249999999999886e+02,8.810526490595229632e-01,6.107951829650785092e-01,-2.849827813664389531e+00,-3.840210561923011134e+00,-7.621830194582586600e-03,-2.872746582527144557e-02
1.309200000000000159e+02,8.811835985086907685e-01,6.095358524406164769e-01,-2.851231535326312017e+00,-3.845563762103819005e+00,-6.273271146574555847e-03,-2.458178427110046735e-02
1.315149999999999864e+02,8.812675318160115845e-01,6.081277217564619031e-01,-2.852649261715438644e+00,-3.850973132221337192e+00,-4.899129052418920230e-03,-2.025265020404352564e-02
1.321100000000000136e+02,8.813105340307141322e-01,6.065926234309990672e-01,-2.854074700627036609e+00,-3.856418410116927209e+00,-3.499535342312861015e-03,-1.573512029486253197e-02
1.327049999999999841e+02,8.813184424386373284e-01,6.049519559260096990e-01,-2.855501728399764350e+00,-3.861879433394539873e+00,-2.074467400373662153e-03,-1.102428218578309187e-02
1.333000000000000114e+02,8.812968339971789522e-01,6.032266352655449859e-01,-2.856924385992733129e+00,-3.867336134826206528e+00,-6.237223788424201649e-04,-6.115224408907340981e-03
1.338949999999999818e+02,8.812510178805307293e-01,6.014370585755732801e-01,-2.858336874435114527e+00,-3.872768538236719849e+00,8.531108135737105937e-04,-1.003005274139130189e-03
1.344900000000000091e+02,8.811860327706927398e-01,5.996030791215818390e-01,-2.859733549606796821e+00,-3.878156754712555276e+00,2.356681173804608086e-03,4.317378775624118939e-03
1.350850000000000080e+02,8.811066522784068988e-01,5.977439111224207569e-01,-2.861108992124777206e+00,-3.883481277859798020e+00,3.295671371857304081e-03,7.510272537171523537e-03
1.356800000000000068e+02,8.810175088531250198e-01,5.958758600092692870e-01,-2.862460128286053340e+00,-3.888731424699197081e+00,3.529404349633794447e-03,7.932750921800122909e-03
1.362750000000000057e+02,8.809231729092670271e-01,5.940121604829867730e-01,-2.863786439137907536e+00,-3.893906444455775606e+00,3.774711496009268419e-03,8.384782859243366041e-03
1.368700000000000045e+02,8.808280681945018786e-01,5.921656172886474723e-01,-2.865087528003420037e+00,-3.899006057784669466e+00,4.031820147983719224e-03,8.867238490654552954e-03
1.374650000000000034e+02,8.807364727924268388e-01,5.903487608232517170e-01,-2.866362983129584485e+00,-3.904029917633413671e+00,4.300863582109543982e-03,9.380841402368462340e-03
1.380600000000000023e+02,8.806525264439700740e-01,5.885738567346987526e-01,-2.867612378639129211e+00,-3.908977611405403785e+00,4.581878024870509464e-03,9.926150026033633486e-03
1.386550000000000011e+02,8.805802380760880954e-01,5.868529180027518555e-01,-2.868835275775448057e+00,-3.913848663650611570e+00,4.874799769929731921e-03,1.050353842019979313e-02
1.392500000000000000e+02,8.805234935320642720e-01,5.851977193793993504e-01,-2.870031224421161209e+00,-3.918642539294751703e+00,5.179461991378195469e-03,1.111317703098529952e-02
1.398450000000000273e+02,8.804860634977973444e-01,5.836198140758007691e-01,-2.871199764872285343e+00,-3.923358647415694289e+00,5.495591379486007913e-03,1.175501279652882945e-02
1.404399999999999977e+02,8.804716116183948227e-01,5.821305525939721726e-01,-2.872340429851522270e+00,-3.927996345573700587e+00,5.822804556920226082e-03,1.242874938897055130e-02
1.410350000000000250e+02,8.804834673976749126e-01,5.807400260206774245e-01,-2.873453090700875734e+00,-3.932556207508861146e+00,4.703296712983563721e-03,7.766667101422959109e-03
1.416299999999999955e+02,8.805221858732468210e-01,5.794457808959641021e-01,-2.874541571209642488e+00,-3.937053378999404885e+00,2.833154026743489422e-03,2.082395107846806749e-04
1.422250000000000227e+02,8.805866597592397760e-01,5.782376026754023624e-01,-2.875612132550302569e+00,-3.941512296596382470e+00,9.307396306183362850e-04,-7.626892063531670075e-03
